sujeto_qid,entidad,relacion,valor,valor_es,valor_qid
Q821528,Constantine Andreou,premio recibido,comendador de las Artes y las Letras,comendador de las Artes y las Letras,Q13452531
Q1453813,Ricardo Porro,premio recibido,Caballero de la Orden Nacional de la Legión de Honor,Caballero de la Orden Nacional de la Legión de Honor,Q10855271
Q493832,Andrea Echeverri,género,rock en español,rock en español,Q2994332
Q528804,Severo Sarduy,pareja,François Wahl,François Wahl,Q3086037
Q1426480,Manuel Felguérez,premio recibido,Premio Nacional de Ciencias y Artes,Premio Nacional de Ciencias y Artes,Q518740
Q2639334,Alberto Beltrán,país de nacionalidad,México,México,Q96
Q727090,Dorival Caymmi,sello discográfico,Warner Music Group,Warner Music Group,Q21077
Q317456,Abdul Vas,influenciado por,AC/DC,AC/DC,Q27593
Q493832,Andrea Echeverri,sello discográfico,Nacional Records,Nacional Records,Q6957268
Q215618,Grete Stern,forma parte de,Ringl + Pit,Ringl + Pit,Q79462122
Q2117224,Alejandro Otero,país de nacionalidad,Venezuela,Venezuela,Q717
Q1898752,Mario D'Angelo,país de nacionalidad,Uruguay,Uruguay,Q77
Q1793637,Di Cavalcanti,país de nacionalidad,Brasil,Brasil,Q155
Q1287114,Edmundo Font López,premio recibido,Legión de Honor “Mariscal Andrés Santa Cruz y Calahumana”,Legión de Honor “Mariscal Andrés Santa Cruz y Calahumana”,Q113648443
Q1601836,Helen Escobedo,premio recibido,Premio Nacional de Ciencias y Artes,Premio Nacional de Ciencias y Artes,Q518740
Q724692,Roberto Montenegro,premio recibido,Premio Nacional de Ciencias y Artes,Premio Nacional de Ciencias y Artes,Q518740
Q1234088,Juan Soriano,premio recibido,Orden Nacional de la Legión de Honor,Orden Nacional de la Legión de Honor,Q163700
Q1343602,Ernesto Neto,premio recibido,caballero de las Artes y las Letras,caballero de las Artes y las Letras,Q13452528
Q727090,Dorival Caymmi,sello discográfico,Universal Music Group,Universal Music Group,Q38903
Q1374668,Manuel Tolsá,influenciado por,Vicent Gascó i Massot,Vicent Gascó i Massot,Q22962434
Q1476661,Luis Ortiz Monasterio,premio recibido,Premio Nacional de Ciencias y Artes,Premio Nacional de Ciencias y Artes,Q518740
Q1453813,Ricardo Porro,premio recibido,comendador de las Artes y las Letras,comendador de las Artes y las Letras,Q13452531
Q1784940,Aldemir Martins,influenciado por,Antônio Bandeira,Antônio Bandeira,Q9620932
Q1524106,Gilberto Aceves Navarro,influenciado por,Carlos Orozco,Carlos Orozco,Q1043110
Q1306614,Francisco Díaz de León,premio recibido,Premio Nacional de Ciencias y Artes,Premio Nacional de Ciencias y Artes,Q518740
Q1042835,Carlos Cruz-Diez,influenciado por,Georges Seurat,Georges Seurat,Q34013
Q1802941,Manuel Antonio Caro,país de nacionalidad,Chile,Chile,Q298
Q1374668,Manuel Tolsá,influenciado por,Antoni Gilabert Fornés,Antoni Gilabert Fornés,Q8201063
Q1343964,Enrique Chagoya,premio recibido,Artadia Award,Artadia Award,Q28921991
Q474810,Prilidiano Pueyrredón,género,retrato,retrato,Q134307
Q1845902,Antonio Herrera Toro,país de nacionalidad,Venezuela,Venezuela,Q717
Q528501,Liliana Porter,premio recibido,New York Foundation for the Arts,New York Foundation for the Arts,Q7013546
Q1234088,Juan Soriano,premio recibido,Encomienda de la Orden de Isabel la Católica,Encomienda de la Orden de Isabel la Católica,Q17366245
Q1234088,Juan Soriano,premio recibido,Premio Nacional de Ciencias y Artes,Premio Nacional de Ciencias y Artes,Q518740
Q1406687,Fernando González Gortázar,premio recibido,Premio Nacional de Ciencias y Artes,Premio Nacional de Ciencias y Artes,Q518740
Q1838351,Joaquín Clausell,país de nacionalidad,México,México,Q96
Q734630,Eduardo Kingman,premio recibido,Premio Eugenio Espejo,Premio Eugenio Espejo,Q3404569
Q1987203,Nicolás Moreno,país de nacionalidad,México,México,Q96
Q949563,Amílcar de Castro,premio recibido,Beca Guggenheim,Beca Guggenheim,Q1316544
Q251967,Ángel Zárraga,influenciado por,Paul Cézanne,Paul Cézanne,Q35548
Q1703745,Jorge Abbondanza,forma parte de,Silveira y Abbondanza,Silveira y Abbondanza,Q59457893
Q1911492,Mauricio Ojeda,país de nacionalidad,Chile,Chile,Q298
Q1288454,Vik Muniz,premio recibido,Orden del Mérito Cultural,Orden del Mérito Cultural,Q10341322
Q312392,Lucio Fontana,influenciado por,Bruno Munari,Bruno Munari,Q708028
Q1819961,Leopoldo Richter,país de nacionalidad,Colombia,Colombia,Q739
Q1443521,Jorge Pardo,premio recibido,Beca MacArthur,Beca MacArthur,Q1543268
Q154842,Max Ernst,pareja,Meret Oppenheim,Meret Oppenheim,Q61594
Q727090,Dorival Caymmi,premio recibido,Orden del Mérito Cultural,Orden del Mérito Cultural,Q10341322
Q723981,Teodoro González de León,premio recibido,Premio Nacional de Ciencias y Artes,Premio Nacional de Ciencias y Artes,Q518740
Q727090,Dorival Caymmi,sello discográfico,Odeon,Odeon,Q706013
Q491787,Claudio Bravo,influenciado por,Pablo Picasso,Pablo Picasso,Q5593
Q963975,Luis Felipe Noé,premio recibido,Premio Nacional a la Trayectoria Artística,Premio Nacional a la Trayectoria Artística,Q116854138
Q1378325,Juan O'Gorman,premio recibido,Premio Nacional de Ciencias y Artes,Premio Nacional de Ciencias y Artes,Q518740
Q233207,Leonora Carrington,pareja,Max Ernst,Max Ernst,Q154842
Q1876529,Luís Sacilotto,país de nacionalidad,Brasil,Brasil,Q155
Q1797462,Ruy Ohtake,país de nacionalidad,Brasil,Brasil,Q155
Q266092,Dr. Atl,pareja,Carmen Mondragón,Carmen Mondragón,Q540953
Q1840495,Edgard de Souza,país de nacionalidad,Brasil,Brasil,Q155
Q1529092,Gladys Afamado,premio recibido,Premio Morosoli,Premio Morosoli,Q16621672
Q1524106,Gilberto Aceves Navarro,premio recibido,Premio Nacional de Ciencias y Artes,Premio Nacional de Ciencias y Artes,Q518740
Q1378152,Romero Britto,premio recibido,Salón de la Fama de los Artistas de Florida,Salón de la Fama de los Artistas de Florida,Q5461189
Q727090,Dorival Caymmi,sello discográfico,Elenco,Elenco,Q1327940
Q727090,Dorival Caymmi,premio recibido,caballero de las Artes y las Letras,caballero de las Artes y las Letras,Q13452528
Q727090,Dorival Caymmi,premio recibido,Orden de Río Branco,Orden de Río Branco,Q2628946
Q2224173,Sara Gómez,país de nacionalidad,Cuba,Cuba,Q241
Q295233,John Leguizamo,sello discográfico,RCA Records,RCA Records,Q202585
Q727090,Dorival Caymmi,sello discográfico,Philips Records,Philips Records,Q1536003
Q1808560,Lautaro García,país de nacionalidad,Chile,Chile,Q298
Q272877,Fernando Botero,influenciado por,Diego Velázquez,Diego Velázquez,Q297
Q1891510,Manuel Gallinato,país de nacionalidad,Chile,Chile,Q298
Q1529092,Gladys Afamado,premio recibido,Premio Figari,Premio Figari,Q6084464
Q727060,Victor Meirelles,premio recibido,Imperial Orden de la Rosa,Imperial Orden de la Rosa,Q1079555
Q312392,Lucio Fontana,influenciado por,Espacialismo,Espacialismo,Q2297997
Q1811330,Salvador González Escalona,país de nacionalidad,Cuba,Cuba,Q241
Q1483206,Héctor Velázquez Moreno,forma parte de,Torres & Velázquez,Torres & Velázquez,Q98152973
Q1891519,Manuel García Moia,país de nacionalidad,Nicaragua,Nicaragua,Q811
Q1791605,Djanira da Motta e Silva,país de nacionalidad,Brasil,Brasil,Q155
Q312392,Lucio Fontana,influenciado por,Movimento Arte Concreta,Movimento Arte Concreta,Q3326940
Q1685716,Alfredo Ramos Martínez,influenciado por,impresionismo,impresionismo,Q40415
Q1351374,Francisco Toledo,premio recibido,Premio Right Livelihood,Premio Right Livelihood,Q152770
Q528501,Liliana Porter,forma parte de,Liliana Porter and Ana Tiscornia,Liliana Porter and Ana Tiscornia,Q119148103
Q1872461,Rafael Lozano-Hemmer,país de nacionalidad,México,México,Q96
Q1872461,Rafael Lozano-Hemmer,país de nacionalidad,Canadá,Canadá,Q16
Q2054418,Rafael Barradas,país de nacionalidad,España,España,Q29
Q963975,Luis Felipe Noé,premio recibido,Beca Guggenheim,Beca Guggenheim,Q1316544
Q2054418,Rafael Barradas,país de nacionalidad,Uruguay,Uruguay,Q77
Q1891524,Manuel González Galván,país de nacionalidad,México,México,Q96
Q298814,Fayga Ostrower,influenciado por,Käthe Kollwitz,Käthe Kollwitz,Q142472
Q467940,Charly García,sello discográfico,Sony Music Latin,Sony Music Latin,Q3244698
Q1703837,Jorge González Camarena,influenciado por,Dr. Atl,Dr. Atl,Q266092
Q715258,Arturo García Bustos,pareja,Rina Lazo Wasem,Rina Lazo Wasem,Q2153294
Q1042835,Carlos Cruz-Diez,influenciado por,Josef Albers,Josef Albers,Q170071
Q2343025,Armando Reverón,país de nacionalidad,Venezuela,Venezuela,Q717
Q465342,Wifredo Lam,influenciado por,Henri Matisse,Henri Matisse,Q5589
Q230499,Violeta Parra,sello discográfico,EMI,EMI,Q55965015
Q1868638,Lola Cueto,país de nacionalidad,México,México,Q96
Q272877,Fernando Botero,influenciado por,Francisco de Goya,Francisco de Goya,Q5432
Q272877,Fernando Botero,influenciado por,Piero della Francesca,Piero della Francesca,Q5822
Q1351374,Francisco Toledo,premio recibido,Premio Nacional de Ciencias y Artes,Premio Nacional de Ciencias y Artes,Q518740
Q1234088,Juan Soriano,pareja,Marek Keller,Marek Keller,Q125858749
Q1351374,Francisco Toledo,premio recibido,Premio Príncipe Claus,Premio Príncipe Claus,Q569928
Q1876707,Carlos Baca-Flor,país de nacionalidad,Perú,Perú,Q419
Q1850829,Rodrigo Plá,país de nacionalidad,México,México,Q96
Q1373348,Eugenio Zanetti,premio recibido,Óscar al mejor diseño de producción,Óscar al mejor diseño de producción,Q277751
Q464011,ليونور فينى,pareja,Max Ernst,Max Ernst,Q154842
Q1850829,Rodrigo Plá,país de nacionalidad,Uruguay,Uruguay,Q77
Q171128,Diego Rivera,pareja,Alexandrine Zola,Alexandrine Zola,Q2834263
Q727090,Dorival Caymmi,premio recibido,Order of Judicial Merit for Labor (Brazil),Order of Judicial Merit for Labor (Brazil),Q10341327
Q1805887,Nelson Romero,país de nacionalidad,Uruguay,Uruguay,Q77
Q2666181,Guillermo Vargas,país de nacionalidad,Costa Rica,Costa Rica,Q800
Q2414936,Jaime Zapata,país de nacionalidad,Ecuador,Ecuador,Q736
Q2061104,Sergio Larraín,país de nacionalidad,Chile,Chile,Q298
Q1531988,Alberto Valenzuela Llanos,influenciado por,pornografía,pornografía,Q291
Q1807897,Laureano Ladrón de Guevara,país de nacionalidad,Chile,Chile,Q298
Q1797092,Manuel de Araújo Porto-Alegre,país de nacionalidad,Brasil,Brasil,Q155
Q154842,Max Ernst,pareja,ليونور فينى,ليونور فينى,Q464011
Q154842,Max Ernst,pareja,Leonora Carrington,Leonora Carrington,Q233207
Q723981,Teodoro González de León,premio recibido,doctorado honoris causa por la Universidad Nacional Autónoma de México,doctorado honoris causa por la Universidad Nacional Autónoma de México,Q64152520
Q1426480,Manuel Felguérez,premio recibido,Beca Guggenheim,Beca Guggenheim,Q1316544
Q1377336,Juan Padrón,premio recibido,Premio Nacional de Cine de Cuba,Premio Nacional de Cine de Cuba,Q130360309
Q1337425,Emilio Boggio,influenciado por,Vincent van Gogh,Vincent van Gogh,Q5582
Q1343964,Enrique Chagoya,premio recibido,Beca Guggenheim,Beca Guggenheim,Q1316544
Q540953,Carmen Mondragón,pareja,Dr. Atl,Dr. Atl,Q266092
Q821528,Constantine Andreou,premio recibido,Caballero de la Orden Nacional de la Legión de Honor,Caballero de la Orden Nacional de la Legión de Honor,Q10855271
Q817350,Benito Rebolledo,premio recibido,Premio Nacional de Arte de Chile,Premio Nacional de Arte de Chile,Q6084629
Q276510,Ernesto Cardenal,influenciado por,Thomas Merton,Thomas Merton,Q335011
Q399305,Agustín Lazo Adalid,influenciado por,pintura occidental,pintura occidental,Q3756540
Q1601836,Helen Escobedo,premio recibido,Beca Guggenheim,Beca Guggenheim,Q1316544
Q1400569,Federico Silva,premio recibido,Premio Nacional de Ciencias y Artes,Premio Nacional de Ciencias y Artes,Q518740
Q1825868,Linda Kohen,país de nacionalidad,Italia,Italia,Q38
Q1825868,Linda Kohen,país de nacionalidad,Uruguay,Uruguay,Q77
Q272877,Fernando Botero,influenciado por,Diego Rivera,Diego Rivera,Q171128
Q465919,Anita Malfatti,influenciado por,expresionismo,expresionismo,Q80113
Q154842,Max Ernst,pareja,Gala Éluard Dalí,Gala Éluard Dalí,Q464056
Q1792151,Iberê Camargo,país de nacionalidad,Brasil,Brasil,Q155
Q528501,Liliana Porter,premio recibido,Beca Guggenheim,Beca Guggenheim,Q1316544
Q1489201,Gabriel Fernández Ledesma,premio recibido,Beca Guggenheim,Beca Guggenheim,Q1316544
Q1791520,Lygia Clark,país de nacionalidad,Brasil,Brasil,Q155
Q186630,Ernesto Sabato,obra destacada,Sobre héroes y tumbas,Sobre héroes y tumbas,Q3436977
Q319532,Candido Portinari,obra destacada,Construção de Rodovia,Construção de Rodovia,Q86741947
Q290331,Elizabeth Catlett,obra destacada,Students Aspire,Students Aspire,Q7627941
Q153845,Rodolfo Amoedo,obra destacada,The last Tamoio,The last Tamoio,Q42571365
Q153845,Rodolfo Amoedo,obra destacada,Más Notícias,Más Notícias,Q42571834
Q153845,Rodolfo Amoedo,obra destacada,Ciclo do Ouro,Ciclo do Ouro,Q42713639
Q263730,Alejandro Jodorowsky,obra destacada,El Incal,El Incal,Q92796
Q312855,Paulo Mendes da Rocha,obra destacada,Estadio Serra Dourada,Estadio Serra Dourada,Q924172
Q235955,Clarice Lispector,obra destacada,Lazos de familia,Lazos de familia,Q5433277
Q171128,Diego Rivera,obra destacada,Allegory of California,Allegory of California,Q115074345
Q171128,Diego Rivera,obra destacada,The Making of a Fresco Showing the Building of a City,The Making of a Fresco Showing the Building of a City,Q115075019
Q315647,David Alfaro Siqueiros,obra destacada,Nuestra Imagen Actual,Nuestra Imagen Actual,Q125291259
Q251967,Ángel Zárraga,obra destacada,La bailarina desnuda,La bailarina desnuda,Q66545486
Q235955,Clarice Lispector,obra destacada,La hora de la estrella,La hora de la estrella,Q7740489
Q235955,Clarice Lispector,obra destacada,La pasión según G. H.,La pasión según G. H.,Q9558465
Q528501,Liliana Porter,obra destacada,Alice: The Way Out,Alice: The Way Out,Q119223568
Q235955,Clarice Lispector,obra destacada,Near to the Wild Heart,Near to the Wild Heart,Q3284029
Q319532,Candido Portinari,obra destacada,Casamento na Roça,Casamento na Roça,Q9700645
Q315647,David Alfaro Siqueiros,obra destacada,Polyforum Cultural Siqueiros,Polyforum Cultural Siqueiros,Q2265075
Q319532,Candido Portinari,obra destacada,Coffee Agricultural Worker,Coffee Agricultural Worker,Q10339315
Q171128,Diego Rivera,obra destacada,El Cargador de Hojas de Plátano,El Cargador de Hojas de Plátano,Q99895309
Q332041,José Clemente Orozco,obra destacada,El demagogo,El demagogo,Q28806068
Q315647,David Alfaro Siqueiros,obra destacada,The Sleep,The Sleep,Q18599278
Q171128,Diego Rivera,obra destacada,Epopeya del pueblo mexicano,Epopeya del pueblo mexicano,Q16685337
Q295233,John Leguizamo,obra destacada,Encanto,Encanto,Q103372692
Q171128,Diego Rivera,obra destacada,Río Juchitán,Río Juchitán,Q17266577
Q171128,Diego Rivera,obra destacada,Murales de la Industria de Detroit,Murales de la Industria de Detroit,Q5265945
Q230499,Violeta Parra,obra destacada,El gavilán,El gavilán,Q113171373
Q171128,Diego Rivera,obra destacada,Retrato de Ramón Gómez de la Serna,Retrato de Ramón Gómez de la Serna,Q21606628
Q154842,Max Ernst,obra destacada,El elefante Célebes,El elefante Célebes,Q1052784
Q171128,Diego Rivera,obra destacada,Sueño de una tarde dominical en la Alameda Central,Sueño de una tarde dominical en la Alameda Central,Q6135245
Q272877,Fernando Botero,obra destacada,La corrida,La corrida,Q3207832
Q290331,Elizabeth Catlett,obra destacada,Black Unity,Black Unity,Q130458905
Q263730,Alejandro Jodorowsky,obra destacada,La Montaña Sagrada,La Montaña Sagrada,Q1640076
Q154842,Max Ernst,obra destacada,The Hat Makes the Man,The Hat Makes the Man,Q1194502
Q351618,Francisco Zúñiga,obra destacada,Seated Yucatan Woman,Seated Yucatan Woman,Q7441991
Q263730,Alejandro Jodorowsky,obra destacada,El topo,El topo,Q477782
Q186630,Ernesto Sabato,obra destacada,El túnel,El túnel,Q2833629
Q263730,Alejandro Jodorowsky,obra destacada,La casta de los Metabarones,La casta de los Metabarones,Q1214806
Q230499,Violeta Parra,obra destacada,Gracias a la vida,Gracias a la vida,Q2737250
Q319532,Candido Portinari,obra destacada,Retirantes,Retirantes,Q49860175
Q295233,John Leguizamo,obra destacada,Ice Age,Ice Age,Q305250
Q272877,Fernando Botero,obra destacada,Muerte de Luis Chalmeta,Muerte de Luis Chalmeta,Q3210834
Q272877,Fernando Botero,obra destacada,El Gato de Raval,El Gato de Raval,Q3223392
Q154842,Max Ernst,obra destacada,La vestimenta de la novia,La vestimenta de la novia,Q3210559
Q153845,Rodolfo Amoedo,obra destacada,Marabá,Marabá,Q42571689
Q251967,Ángel Zárraga,obra destacada,Girl with Cherry Tart,Girl with Cherry Tart,Q28404314
Q251967,Ángel Zárraga,obra destacada,Still Life with Boat and Shell,Still Life with Boat and Shell,Q28404310
Q230499,Violeta Parra,obra destacada,Volver a los 17,Volver a los 17,Q16647177
